"enterprise1","enterprise2","msa1","perc_minority2","perc_minority3","perc_minority9","tract_income_ratio2","tract_income_ratio3","borrower_income_ratio2","borrower_income_ratio3","borrower_income_ratio9","loan_purpose2","loan_purpose3","loan_purpose4","loan_purpose8","loan_purpose9","federal_guarantee2","federal_guarantee3","federal_guarantee4","borrower_race2","borrower_race3","borrower_race4","borrower_race5","borrower_race6","borrower_race7","borrower_race9","co_borrower_race2","co_borrower_race3","co_borrower_race4","co_borrower_race5","co_borrower_race6","co_borrower_race7","co_borrower_race9","borrower_gender2","borrower_gender3","borrower_gender4","borrower_gender9","co_borrower_gender2","co_borrower_gender3","co_borrower_gender4","co_borrower_gender5","co_borrower_gender9","num_units2","num_units3","num_units4","affordability1","affordability2","affordability3","affordability4","affordability9","year2009","year2010","year2011","year2012","year2013","year2014","year2015","type1"
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,-0.9022587396396911,1.11942140494623,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,3.843521773250558,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,2.324088214295398,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
-1.273382626217846,1.273382626217846,0.3436857115672429,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,-1.54935472902061,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,3.740199662429312,-1.870394496770469,-0.334572944193938,2.303402358582085,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,-0.9022587396396911,1.11942140494623,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,3.843521773250558,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,2.324088214295398,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,2.630976591643806,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,-0.9022587396396911,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,3.354169317072466,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,1.258212435308701,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,2.02551871165827,-1.54935472902061,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,3.843521773250558,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,8.056825905047553,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,3.354169317072466,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,2.419072811575402,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,2.02551871165827,-1.54935472902061,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,3.065106226638187,0.9416088508844639
-1.273382626217846,1.273382626217846,0.3436857115672429,1.258212435308701,-0.6379220336976748,-0.02391123419658059,-0.9022587396396911,1.11942140494623,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,2.784648346161022,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
-1.273382626217846,1.273382626217846,0.3436857115672429,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,-0.9022587396396911,1.11942140494623,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,2.324088214295398,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
0.7852986947496171,-0.7852986947496173,-2.909593505431675,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,-1.54935472902061,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,3.740199662429312,-1.870394496770469,-0.334572944193938,2.303402358582085,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,1.108313691353158,-0.89330587200425,2.02551871165827,-1.54935472902061,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
-1.273382626217846,1.273382626217846,0.3436857115672429,1.258212435308701,-0.6379220336976748,-0.02391123419658059,-0.9022587396396911,1.11942140494623,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,-0.6197178326246818,2.243285699218957,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,2.784648346161022,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,4.040606320124386,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,2.784648346161022,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,1.258212435308701,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,2.784648346161022,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,-0.9022587396396911,1.11942140494623,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,2.419072811575402,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,3.843521773250558,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
-1.273382626217846,1.273382626217846,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,2.324088214295398,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
-1.273382626217846,1.273382626217846,-2.909593505431675,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,2.630976591643806,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
0.7852986947496171,-0.7852986947496173,0.3436857115672429,1.258212435308701,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,1.284127355552825,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,4.040606320124386,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,5.902693974767303,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,1.258212435308701,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,-0.2474840741859084,2.666671759292715,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,2.419072811575402,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
-1.273382626217846,1.273382626217846,-2.909593505431675,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,1.408690859259531,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,1.203311983951857,-0.07935018125021774,-0.1694117497130005,-1.02886647373736,-0.5857703455466862,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,1.143713005970961,-0.2056367465682665,-0.6197178326246818,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,-1.870394496770469,2.988842139327512,2.303402358582085,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,-1.061996935719557
-1.273382626217846,1.273382626217846,-2.909593505431675,-0.794766993413452,-0.6379220336976748,-0.02391123419658059,1.108313691353158,-0.89330587200425,2.02551871165827,-1.54935472902061,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,0.6323182017557134,-0.08717841288317979,-0.2474840741859084,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,-0.6197178326246818,2.243285699218957,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,-1.870394496770469,2.988842139327512,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,-0.2981321512888043,-0.3262483060440291,0.9416088508844639
0.7852986947496171,-0.7852986947496173,0.3436857115672429,-0.794766993413452,1.567567291083144,-0.02391123419658059,1.108313691353158,-0.89330587200425,-0.4936936442650962,0.6454207648869624,-0.1018002657891228,-0.7787278340902671,-0.01362887113309881,-0.008451784033728649,-0.7098688173580898,-0.07387911539723767,-0.02804141374426073,-0.0735853240271461,0.09613344397154289,-0.2601743331455107,-0.1723780654637718,-0.05285315752921643,-1.581459637741133,-0.08717841288317979,4.040606320124386,-0.3749939267182033,-0.1808924659704463,-0.09483847559030616,-0.03763334317513448,-0.8310278029490002,-0.07935018125021774,-0.1694117497130005,0.9719295358641286,1.707129290323583,-0.2691972765797655,-0.03382526296297705,-0.09052662323333031,-0.874332729509158,-0.2056367465682665,1.613614554305288,-0.4457683275179256,-0.07047935427872067,-0.1241165846290943,-0.06626129441921479,-0.07299427068299787,-0.1713649087916963,-0.1443586362894482,-0.267361586155593,0.5346389309914819,-0.334572944193938,-0.4341341887403814,-0.3800815702662461,-0.3591066411183719,-0.4302701197548494,-0.4133756162694753,3.354169317072466,-0.3262483060440291,-1.061996935719557
